text,label
"Gespräch mit der neuen jungen Chefdirigentin in Birmingham, die nicht nur als Musikchefin des Landestheaters Salzburg auf sich aufmerksam machte",8
Jede Partei stellt fünf Minister in neuer Regierung,2
Österreich holt bei einschlägiger Innovationsförderung langsam auf,3
Bis Ende Juli sollen 100 Wale getötet werden,7
Konkretes Datum soll am 23,2
"Das Musikfestival eröffnete am Donnerstag trocken, mit Hip-Hop und Elektronik",8
"23,8 Prozent der Null- bis Zweijährigen und 92,3 Prozent der Drei- bis Fünfjährigen besuchen Kindergärten oder Krippen",5
Neues Bundle ersetzt bestehende Auswahl an Sega-Spielen – Aktion geht bis zum Wochenende weiter,0
"Nur noch 540 Stück werden ausgeliefert, andere Käufer erhalten Geld zurück",0
Die Zielpunkt-Pleite schlug auch innerhalb der Usercommunity hohe Wellen,3
"Ex-Muslimin Mina Ahadi: ""Wenn man den Islam kritisiert, hat man Probleme mit den linken Intellektuellen""",2
Deutlicher Anstieg unter jugendlichen Risikogruppen – Apps aber auch neuer Aufklärungs-Kanal,0
'Regierung von Premier Arseni Jazenjuk übersteht Misstrauensvotum am Dienstagabend nur knapp,2
"""Ausspähen ist nicht zulässig""",2
"Taifun ""Melor"" und Tief ""Onyok"" sorgen für Überflutungen",1
"Siehe, der Mensch: Aus einer unglücklichen Restaurierung wurde ein Internethype – und eine komische Oper",0
"Security-Mitarbeiter verweigerte Nina Horaczek den Einlass – ""So etwas habe ich noch nicht erlebt""",6
Stylischer und effektreicher Shooter von Microsoft wird zum Fall für die Pixelzähler,0
"Eine Syrerin versucht vergeblich, legal aus der Kriegszone herauszukommen, um zu ihrem Cousin nach Graz zu fliegen",1
"Karl Schnell: ""Freiheitlich ist eine Weltanschauung"" – FPS-Parteichef bringt auch ""Impugnationsklage"" wegen Zahlung von 52",5
Führende CDU-Politiker führen Österreich als Beispiel gegen Fortsetzung der Großen Koalition an,2
Polizist nach Vorgehen gegen Mädchen bei Scheren-Attacke verhört,2
Bundeskanzler und Vizekanzler schärfen ihren Ton und weisen EU-Kritik zurück,1
Zaha Hadid zählte zu den bedeutendsten Architektinnen der Gegenwart,8
"Wenige Kinder, kaum Inflation: Der demografische Wandel ist laut Ökonomen dafür verantwortlich, dass die Geldpolitik der EZB ins Leere läuft",3
Knackpunkt Lobautunnel dürfte vom Tisch sein – Jahreskarte soll weiterhin 365 Euro kosten – 150-seitiger Pakt wurde zäh verhandelt,5
Kapitän Stefan Koubek ist auch ohne Daviscup nicht fad – Tennisgenuss in Wien,4
"Van Gaal nach Pleite bei Midtjylland verzweifelt: ""Murphys Gesetz – alles, was schiefgehen kann, geht auch schief""",4
Streit zwischen afghanischen und tschetschenischen Gruppen eskalierte,1
"Angreifer die Passwort kennen, können sich ohne Problem per SSH einlogen – Spurensuche läuft",0
Pressestunde | Hohes Haus | Panorama: Die perfekte Männerfrisur | Metropolis | Erlebnis Bühne: KulturWerk | End of Watch | Der Untergang des Alpenlandes | Sonny Boy – Eine Liebe in dunkler Zeit,6
"Norweger holt auf dem Ganslernhang von Platz zwölf kommend seinen fünften Saisonsieg, Salzburger nur drei Hundertstel dahinter – Kreuzbandriss auch bei Razzoli",4
"Reaktion auf Beschluss der Nato, ihre Präsenz in den Nachbarstaaten Russlands zu stärken",2
Virtual-Reality-Headset für PS4 ab 399 Euro erhältlich – 50 Games noch für 2016 versprochen,0
Mehr als 25 Wahllokale wegen Zusammenstößen geschlossen – Äußerst niedrige Wahlbeteiligung bei erstem Urnengang seit 2011,2
Heuer 46 Brandanschläge auf Flüchtlingsunterkünfte – Mehrzahl verübt Tat im eigenen Ort,1
"Auch wenn sie nicht Präsidentin sein darf, wird sie die Geschicke Burmas lenken, sagt Südostasien-Expertin Katrin Bannach",2
Stromversorgung im westukrainischen Ivano-Frankivsk am 23,2
"Theisen-Eaton gewinnt Siebenkampf, Jennifer Ennis-Hill nach Babypause auf Platz vier",4
"Uno-Kommission wirft Präsident Pérez Molina und seiner ehemaligen Stellvertreterin vor, Millionen unterschlagen zu haben",2
"Scharfe Verurteilung von Agentur Mhoch3, Anwaltskanzlei Lansky, Ganzger + Partner sowie Medienberater Langsner",6
Drohanrufe an mindestens fünf Gymnasien eingegangen,2
Dreisatz-Niederlage im Achtelfinale gegen US-Aufschlagskanone Isner,4
Zusatzdividende von 25 Cent je Aktie,3
Bericht: Suche nach Computerfestplatten und elektronischen Geräten,2
Landesrätin Johanna Mikl-Leitner will Förderungen für Migranten an deren Integration koppeln,5
"Präsident lobt fortschrittliche Verfassung, übt aber Kritik an Todesstrafe",2
'Einweihungszeremonie unter hohen Sicherheitsvorkehrungen,2
"Die Infografik zeigt, wie Ihre Gemeinde gewählt hat",5
Abkommen für Nordkosovo geschlossen – Diskussion mit Zivilgesellschaft und Regierungschefs,2
"In ihrem sehenswerten Dokumentarfilm zeigt die deutsche Regisseurin Bettina Blümner (""Prinzessinenbad"") auf, dass es auf das Massaker des Alters auch taktvolle Antworten gibt",8
"Mit dem Prediger wurden zwei weitere Angeklagten als mutmaßliche IS-Kämpfer zu je fünf Jahren Haft verurteilt, drei Frauen wegen falscher Zeugenaussage",1
"""Die Fleischhauer von Wien"": Das Theater im Bahnhof hat im Auftrag des Volkstheaters ein Stück auf Recherchebasis erarbeitet",8
"Sachverständiger hatte empfohlen, alle Waren zu verbrennen – Tiere stellten sich als ungefährlich heraus",1
"Das Hauptaugenmerk, das die Autoren verbindet, liegt auf dem Nationalsozialismus",6
Ein neuer Bildband dokumentiert die Anfänge des Musikers,8
"Laut einem Bericht der ""Süddeutschen Zeitung"" ist der Finanzbedarf um 6,2 Milliarden Euro gewachsen",3
"Uni möchte Gebühren einheben, andere dürften nachziehen",5
Tausende Exemplare der Spezies Pleuroncodes planipes bewegen sich im sauerstoffarmen Wasser über den Meeresboden,7
Verteidiger musste mit Schlussvortrag von vorne beginnen,1
"Mädchen soll versucht haben, sich der Terrormiliz ""Islamischer Staat"" anzuschließen",1
"US-Firma wirbt damit, dass die Waffe in der Öffentlichkeit praktisch nicht erkennbar sein soll",0
"Schöne Kostüme und scharfe Trennung zwischen Herrschaft und Untertanen – am Sonntag lief im britischen TV die erste Folge der letzten Staffel von ""Downton Abbey""",6
Britische Polizei nahm 16-jährigen Hacker fest,0
Familienministerin Karmasin (ÖVP) und Regisseur Sicheritz über Bildung als Konsequenz von Geduld und korrupte Politiker,5
"Wienflussüberquerung am Naschmarkt nun für Autos, Radfahrer und Fußgänger gleichermaßen benutzbar – Umbau kostete 120",1
Revolutionsführer erstmals seit neun Monaten bei öffentlichem Auftritt,2
FPÖ sieht Zentralmatura schiefgelaufen,5
Dringende Quartierbitten an Journalisten bei Führung durch Österreichs Asyl-Hotspot,1
Vorführung auf Google I/O - erfolgreicher Start und nachträglicher Einbau von Kamera-Modul,0
Nach den Urnengängen im Burgenland und in der Steiermark tun sich diverse Koalitionsvarianten auf,5
Schauspieler hält Kritiker für ahnungslos und schreibt auf Facebook einen Verehrerbrief an den Regisseur,6
Reaktion auf Kritik aus Seoul an Atomprogramm,2
"Inoffizielle Erweiterungen erwecken den Gangster in ""Super Mario""",0
"Team-Stronach-Klubchef: ""Zum Selbstschutz"" – Zahl der Waffenbesitzer steigt stetig an",5
AktuelleForschungsergebnisse zur Nazi-Besatzung zwischen 1941 und 1944 veröffentlicht,7
Die Juristin Birgit Schrattbauer hat im Bereich Arbeitsrecht dissertiert,7
Neue Bilder zieren Verpackung anlässlich der Fußball-EM – Ferrero tritt Hetze entgegen,0
Noch nie gab es so viele Superreiche unter den sich Abgeordneten des Volkskongress und des Beraterparlaments,3
"Nach Information des ""Kicker"", der sich auf ""zuverlässige englische Quellen"" beruft",4
"Download-Link, Fotos und Gameplay-Videos zu Videospiel veröffentlicht",0
Laut Anklage 611 Kilogramm Kokain in Segelboot aus Brasilien nach Europa transportiert – Urteil heute erwartet,1
Werte von Hexachlorbutadien laut aktueller Messung erhöht,1
Sentinel-3A auch mit österreichischer Technologie ausgerüstet,7
Manchester United setzt sich durch ein Tor von Wayne Rooney an der Anfield Road durch,4
"FP-Chef hatte Foto von Asylwerbern bei FPÖ-Protest als ""gestellt"" bezeichnet",5
Twitter-User stellt inoffizielle Streamingmöglichkeit bereit – auch für ältere iOS-Versionen,0
"'Dass Paris Athen so massiv unter die Arme greift, hat einen einfachen Grund: Die Franzosen fürchten, sich im Grexit-Fall über höhere Zinsen noch stärker zu verschulden",3
SPÖ und Grüne vermissen Impulse bei Zukunftsthemen,5
"30-Jähriger ""landete"" auf Dach von Rettungsfahrzeug",1
"'Die Lobbyisten stellten die FMA 2006 im Hypo-Auftrag als ""systemisches Problem"" und die Bank als Opfer dar",3
Schadenshöhe weit über 500,3
Hunderte Gegner des G-7-Gipfels sind zu einer Kundgebung in Garmisch-Partenkirchen zusammengekommen,2
Die weltgrößte Pharmariese blockiert die Nutzung seiner Mittel bei Hinrichtungen in den USA und folgt damit anderen Unternehmen,3
Medienberichten zufolge erstickten die Opfer unter Deck – 300 bis 400 Menschen waren an Bord des Bootes,1
"Rechtsaußen-Politiker Korwin-Mikke störte Debatte zu EU-Ticketsystem: ""Ein Volk, ein Reich, ein Ticket""",2
War beim Überqueren der Gleise erfasst worden,1
"'Gerhard Ruiss'' Initiative fordert ""Reparatur"" des Gesetzes nach Entscheid des Verwaltungsgerichtshofs",6
"Explosionsartiges Wachstum, aber noch von sehr niedrigem Niveau",0
Keine Einigung über Lokalwahlen – Steinmeier: Waffenstillstand soll stabiler gemacht werden,2
Der Kanzler erwartet wie Reinhold Mitterlehner Bewegung bei den Sozialpartnern,5
Das Team von Marcel Koller trifft im letzten Testspiel vor der EURO am 4,4
'Die Ages hat in Österreich das exklusive Recht auf die Produktion von Hanf – Profit schlägt daraus ein deutscher Pharmakonzern,1
"Story-Erweiterung ""Batgirl: Eine Familienangelegenheit"" ab 14",0
"E-Papers von DER STANDARD, ""Die Presse"", ""Kleine Zeitung"" und ""Wirtschaftsblatt"" können zum monatlichen Fixpreis per App gelesen werden",6
"William Campbell und Satoshi Ōmura für Entdeckung eines Wirkstoffs gegen Parasitenerkrankungen ausgezeichnet, Youyou Tu für Entwicklung eines Malariamedikaments",7
Ursache vermutlich Brand einer Tunnelbohrmaschine,1
Die Dividendenzahlungen stiegen von 41 auf 161 Millionen Euro,3
Lokalaugenschein am Montag an der Grenze zu Griechenland,1
Der ungarisch-amerikanische Oscarpreisträger wurde 85 Jahre alt,8
Die Kommunistische Partei hatte Ermittlungen wegen Bestechung eingeleitet,1
"'Das Brot für den Titelkandidaten erwies sich als hart, erst in der Schlussphase konnte der 35:11-Erfolg sichergestellt werden",4
Schulz: Auch der türkische Präsident muss mit Satire leben können,6
Der Energiestreit zwischen Kiew und Moskau geht in die nächste Runde und könnte auch Westeuropa treffen,3
'Deutschlands Wirtschaftsminister Gabriel will Übernahme von Kaiser''s Tengelmann durch Edeka genehmigen,3
"Die Landwirtschaft will die Schweiz nachahmen, wo die Herkunft von Produkten auf der Speisekarte steht",3
"Verträge von Teamchef Storck und seiner Assistenten verlängert – Norwegen nach verpasster EM selbstkritisch: ""Wirken zurzeit wie eine Juniorenmannschaft""",4
Einige Fehlerbehebungen und Updates – bessere Hardware-Unterstützung,0
Grafisch aufpolierter Arcade-Racer setzt auf bekannte Stärken,0
Österreichs Top-Duo zeigt vor der Heim-EM in Klagenfurt mit einer starken Leistung auf,4
"Beispiel Karl-Marx-Hof 2010: SPÖ 54, FPÖ 33 Prozent – ÖVP, Grüne und diesmal wohl auch Neos haben wenig zu melden",5
China setzt sich gegen kostengünstigere und vom ÖOC favorisierte Bewerbung aus Kasachstan durch,4
Auch zahlreiche Kinderporno-Fotos und -Videos auf PC gefunden – Urteil ist nicht rechtskräftig,1
'Studieren in New York ist aus vielen Gründen aufregend,5
"Die kroatische Regierung hat eine Zwangsumwandlung durchgeboxt, die Frankenkreditnehmer entlastet",3
Über 400,1
Berichte über US-Luftngriffe zur Unterstützung der Kurden,2
Zweite Wochenhälfte wieder mit Temperaturen jenseits der 30 Grad,1
Manche Frauen in Bosnien lassen sich Hymen rekonstruieren,2
"""Pressefreiheit ist Recht und Haft ohne Anklage Unrecht""",0
Seit 2014 sollen 19 Menschen in Indien beim Selfie-schießen ums Leben gekommen sein,0
Zu warmes Wasser – Schäden für Fischer in Millionenhöhe,1
"Support für Emojis, neue Menüicons und  bessere Kompatibilität zu anderen Office-Programmen",0
Linzer siegen im Nachtragsspiel 2:0 und machen Boden auf Ligaspitze gut,4
Lediglich am Montag kann es nördlich der Alpen etwas regnen,1
Mehr Autos als Toyota verkauft,3
"Wer zum frühesten Zeitpunkt in Pension geht, verliert bis zu 25 Prozent, sagt PVA-General Pinggera",5
Voten über einzelne Artikel von Vereinbarung stehen aber noch an,2
Weiterer Hinweis auf Zusammenhang mit deutlich zu kleinem Kopf,1
"Günther Klum verlangt 741,94 Euro Schadenersatz für Schäden an seinem Audi A8",1
Entwickler sprechen zudem über dedizierte Server und Mikrotransaktionen,0
"Ähnlich wie das Freihandelsabkommen Nafta, könnte TTIP Gewerkschaften unterminieren, sagt Celeste Drake",3
"Oscar Garcia (Salzburg-Trainer): Für diese Leistung gebührt der Mannschaft ein Oscar, es war ein sehr gutes Spiel meiner Mannschaft",4
"Der Mann, der Khamenei sagt, was dieser denkt",2
"'Zwei filmische Annährungen an den Klimawandel: Luc Jacquets Antarktis-Doku ""Zwischen Himmel und Eis"" sowie Avi Lewis'' und Naomi Kleins ""This Changes Everything"", der Widerstandspraktiken vorstellt",8
"Durch Biografien bekannt geworden, in denen er realen Personen fiktive Erlebnisse zudichtete",8
"VfB schlägt Braunschweig in der Verlängerung, Dortmund fertigt Augsburg ab, Liendl und Okotie verlieren gegen Bochum",4
Neuauflage des Prozesses wegen Kursmanipulationen bei der Telekom Austria,3
Bringt Support für aktuelle Nvidia-Chips und Performance-Verbesserungen bei Radeon-GPUs,0
Die heimische Hotellerie meldete sinkende Preise um fünf Prozent im Vergleich zum Vormonat,3
Bei einem Drittel der unbegleiteten minderjährigen Flüchtlinge traut die Asylbehörde den Angaben nicht,1
"Die Deutschen stimmen in Baden-Württemberg, Rheinland-Pfalz und Sachsen-Anhalt auch über die Asylpolitik ab",2
"Konzernzentrale soll ""schlanker aufgestellt"" werden",3
'Im Südosten der Türkei geht die Offensive der Sicherheitskräfte gegen die PKK in die zweite Woche,2
"Facebook-Gründer ließ Tochter impfen, in mehr als 72",0
Sachverhaltsdarstellung an Fernmeldebehörde vermutet unerlaubte Werbung und damit Verstoß gegen Telekommunikationsgesetz – Neos: Gesetz eingehalten,0
Entwickler gegeben Einblick in bislang umfassendsten Story-Modus der Serie,0
"Medienminister betonte Bedeutung der Pressefreiheit und kündigte ""nötige Weichenstellungen"" an, um Medien international zu stärken",6
Französischer Telefonanbieter weist Boykott-Vorwurf zurück,0
"Boulevard-Blatt berichtet über Syrer, der angeblich in Österreich Asyl haben wollte, aber nach Deutschland weitergeschickt wurde",6
Gift des Insekts prinzipiell ungefährlich – Bei Allergikern reagiert körpereigenes Immunsystems auf das Toxin,1
Der Sozialminister will die Wohnsitzpflicht für Flüchtlinge nicht mit einer Decklung der Mindestsicherung verknüpfen,5
"Abgeschlagen beim Wachstum, mehr Arbeitslose: Die EU-Frühjahrsprognose sieht für Österreich keine Entspannung",3
Seeleute schrieben Hilferuf mit Palmwedel – von US-Militärflugzeug entdeckt,1
Am Montag wurde Insolvenz angemeldet,3
Scharfe Kritik an Gegnern aus Nahrungsmittelindustrie,3
Polizei geht derzeit von Mord aus – Opfer war polizeibekannt – Motiv noch unklar,1
"Italien löst sich langsam aus der dreijährigen Rezession, sowohl Verbraucher als auch Firmen gehen gut gestimmt in den Herbst",3
"Vienna verlängert Untermietvertrag nicht mehr – Vikings-Manager Neugebauer: ""Mittelprächtige Katastrophe""",4
"Gang und Gesang: Die Gedichte in ""stromern"" reden nicht, sie tun etwas",8
Forscher bestimmten Alter von Tektiten aus verschiedenen Erdteilen und entdeckten Überraschendes,7
Günther Lachmann soll sich der rechtspopulistischer Partei als Berater angeboten haben,6
Der Netflix-Index misst die durchschnittliche Verbindungsqualität von Nutzern – A1 hat sich verdoppelt,0
"Prüftool: ""Manche Seiten auf google",0
"Serbien ist empört: Kroatien feiert zwanzigstes Unabhängigkeitsjubiläum und lädt Nato-Mitglieder ein – USA, Großbritannien, Deutschland sagen ab",2
'Die Raffeisen Bank International erzielte 2015 mit 383 Millionen Euro einen höheren Jahresüberschuss als gedacht,3
"Bad Ischler Bar führt Wochenendeintritt ein, angeblich wegen Belästigungsvorfällen – Polizei: ""Fantasiegeschichte""",0
"Kein ""klassischer Wahlkampf"" aus der Parteizentrale geplant, offizielle Kür am Freitag",5
Deutschland ist für die ÖVP ein Vorbild: Der Potsdamer Weber ist seit 14 Jahren arbeitslos und lebt seit zehn Jahren von Hartz IV,3
Van Gaal-Truppe verliert 1:2 bei Aufsteiger Bournemouth – ManCity mit 2:1-Erfolg gegen Swansea vorerst Tabellenführer,4
Ex-Minister fühlte sich von Facebook-Posting in seiner Ehre gekränkt und klagte wegen übler Nachrede,5
Vor allem die Bestellung von Norbert Darabos stößt weiter auf Kritik,5
Protonenstrahlen ermöglichen bis zu einer Milliarde Kollisionen pro Sekunde,7
"ÖVP-Minister Schelling: ""Bei Konventionsflüchtlingen und solchen, die um ihr Leben fürchten, kann man keine Obergrenze ansetzen""",1
Der amerikanische Fast-Food-Konzern hat sich Medienberichten zufolge um eine Lizenz beworben,3
Star der New England Patriots steht dem Super-Bowl-Sieger schon zum Saisonauftakt zur Verfügung,4
'Einige sehen in der Milchfabrik in Drucat die Zukunft der französischen Landwirtschaft – viele aber eher einen Verstoß gegen französische Esskultur,1
20 von 21 Gouverneuren gewannen ohne Stichwahl – Opposition verliert und klagt über EInschränkungen,2
"""Signifikante Ausweitung der privaten Mittel"" bei Forschung nötig – Zweiprozentige Hochschulquote derzeit weit entfernt",5
Ermittlung wegen Verhetzung nach Retweet eines islamfeindlichen Artikels,5
Mehr als 9,2
"Der Start zweier Satelliten wurde außerplanmäßig eingeschoben, Ende des Jahres sollen bereits 18 Satelliten im All sein",7
Blog-Posting nachträglich verändert – Verwirrung rund um widersprüchliche Aussagen,0
"Seit zwei Wochen rücken die Enthüllungen zahlreiche Politiker, Sportler, Unternehmer und Funktionäre in ein schiefes Licht",3
65 Prozent rechnen nicht mit wirtschaftlichem Aufschwung im heurigen Jahr,5
Bruder des deutschen Bundesliga-Profis Jonathan Schmid soll zunächst für die U17 auflaufen,4
Anpassung der Verrechnungspreise im Konzern und Überprüfung der Unternehmensstrukturen,3
Netzwerk schmuggelte seit mindestens vier Jahren mehrere tausend Personen,1
"Darstellung in ""Laser-Qualität"", neue Schriftart, originalgetreue Seitendarstellung – Vorbestellung gestartet",0
'Mit über 100,0
"Der Bundesverband Digitale Wirtschaft ließ die Adblocker-Rate für Deutschland erheben und kommt auf über 20 Prozent – ""Erheblicher Schaden für Digitale Wirtschaft""",6
Mit einem Erneuerungsprozess will die Vorarlberger SPÖ ihren Sinkflug auffangen,5
"Laut dem Gutachten von Verwaltungsrechtler Hauer müsste Häupl den FPÖ-Politiker schicken, wenn er sich vertreten lassen will",5
'Zu Jahresbeginn stammte fast jeder dritte Asylantrag in Österreich von Bürgern des Kosovo,1
"41 von 48 getesteten Webshops setzten die Button-Beschriftung korrekt um, bei manchen hapert es noch an der Übersichtlichkeit",3
Staaten können festlegen ob sie Nutzung zwischen 13 oder 16 Jahren erlauben,0
Kommission wende bestehende Regeln nicht konsequent genug an,3
"Franziskus: Gesellschaft ""trunken von Konsum und Vergnügung, von Überfluss und Luxus""",2
Die Rugbywelt erweist sich als Mehrklassengesellschaft,4
"'Zwischen Flucht, Beautyblog und Familiengeheimnis",8
Mehrstündige Messe in Erinnerung an Auferstehung Christi – Am Karfreitag Schlafsäcke an Obdachlose verteilt,2
"Die Fundstelle in Südengland ist Unesco-Weltkulturerbe, neolithische Ikone und das archäologische Monument schlechthin",7
"Parlament wird mit Stellungnahmen geflutet, zahlreiche Memes und sogar Hip-Hop-Songs im Umlauf",0
"Hänsel und Gretel: Hexenjäger, Sin City, Männer, die auf Ziegen starren, Der Tod ritt dienstags, Constantine",6
"Seit der Einführung der Champions League konnte noch kein Team den Titel verteigen, der FC Barcelona fügte sich nahtlos ein",4
Der Fußball ist bekanntlich eine Gelddruckmaschine,3
20 Zivilklagen mit Forderungen zwischen 30,1
"Wegfall von UVP für Aufüstung auf 380 kV: ""Erosion von Umweltstandards""",3
"Attacke auf Badeort Grand-Bassam, sechs Angreifer getötet",2
Darunter 89 Zivilisten – Regierungstruppen rücken mithilfe der russischen Luftwaffe auf Großstadt vor,2
US-Amerikanerin wurde an der Hüfte operiert – Ziel ist Olympia 2018 in Südkorea,4
Präsident Mauricio Macri gedenkt des Krieges mit Großbritannien 1982 und stellt Ansprüche,2
"Die Regierung hofft, dass die IT- und Kommunikationsindustrie in zwei Jahren schon zehn Prozent der Wirtschaftsleistung ausmacht",3
Polizisten fanden Leichen bei Routinecheck,1
Soll im Rahmen der Eröffnung der Worldwide Developers Conference präsentiert werden,0
Retrospektive zum Tier im Film im Filmmuseum – Hurch-Nachfolge wird 2017 ausgeschrieben,8
"'Tarifvielfalt wie beim Telefonieren: Das könnte sich mit digitalen Zählern bei Strom wiederholen, auf Kosten der Übersichtlichkeit",3
"'Ist es für uns aufgeklärte Menschen heutzutage noch möglich, unbeschwert glücklich zu sein? Trotz des Zustandes unserer Welt? Und wenn ja, sind wir dann nicht ignorante Egoisten?",8
Rabmer-Koller: Geringe Sozialversicherungserfahrung kein Nachteil,5
1:3-Niederlage in der Steiermark – Lankowitz hätte 2013 bereits beinahe Salzburg eliminiert – WAC feiert 6:0-Sieg,4
30:19-Erfolg in Maria Enzersdorf festigt Tabellenführung,4
Die Euphorie ist gerade bei österreichischen Unternehmen groß,3
Rettungskräfte suchen weiter nach Unglücksopfern,1
25,1
"Der Gottseibeiuns aller Waffenliebhaber will ein Sturmgewehr erstehen, scheitert aber an den Lieferengpässen",5
"Vorstoß angekündigt, Alleingang statt gesamteuropäischer Lösung wieder im Gespräch",0
Polizei sucht nach Drahtziehern – Stimmungsmache mit Fakes weitet sich aus,0
Der Ruf nach einer Wiener Tourismuszone zieht einen tiefen Graben durch den Handel,3
"Der ""Everykey"" wird momentan mittels Indiegogo-Kampagne finanziert",0
"ÖEHV-Stürmer wird zu den Maple Leafs transferiert, im Gegenzug wechseln gleich fünf Spieler zu den Islanders",4
Auch UNHCR wirbt für rasche Übergangslösungen,1
Von Waldarbeitern im Bezirk Oberpullendorf gefunden – Bei der Leiche lagen auch ein Rucksack und eine Armbanduhr,1
Kampfmaßnahmen sollen Montag fortgesetzt werden,3
37-Jähriger erlag schweren Kopfverletzungen und entfacht neue Sicherheitsdebatte in der Welt der dröhnenden Motoren,4
Vorerst dürfen Nutzer in Großbritannien und Kalifornien kurze Videos als Profilbilder verwenden,0
Der österreichische Musiker war mit seiner Live-Band in der STANDARD-Redaktion zu Gast,8
Noch hat man sich nicht auf die nächsten Reformschritte geeinigt,3
"Grazer saisonübergreifend sieben Heimspiele ohne Sieg – Foda: ""Jeder Spieler weiß, worum es geht"" – Wiener gegen Sturm schon sechs Partien erfolglos",4
Auftritt am 9,8
Sportlerinnen verdienen weniger als Sportler und kommen weniger in den Medien vor,4
"Neues Polizeigesetz beschlossen – Erlaubt auch Ausspionieren von Ärzten, Journalisten und Anwälten",0
Apple widersetzt sich angeordneter Entschlüsselung,0
"Statt dessen Fokus auf eigene Geräte – Gute Kooperation mit Google, die aber auch zeitintensiv sei",0
US-Geschäftsmann Siamak Namazi wurde im Oktober in Teheran verhaftet – Auch zwei reformorientierte Journalisten festgenommen,2
"Der deutsche Südasienforscher Felix Heiduk hält die indonesische Demokratie für stabil genug, um gegen jihadistischen Terror anzukommen",2
Website bleibt zur Spurensuche vorerst offline,0
Neue Aufnahmen zeigen Ermordung mehrerer afghanischer Dorfältester mittels Sprengstoff durch Schergen der Terrormiliz,2
Personalaufstockung bei Betriebsprüfern und in Finanzämtern hat derzeit Vorrang,3
Die Antwort: Nach beiden wurde diese Woche eine neuentdeckte Krebsart benannt,7
Konzern arbeitet dafür mit der OpenSSH-Community zusammen,0
Vertrag über Bau von vier 1200-Megawatt-Reaktoren in Kairo unterzeichnet,2
Erste Vorschauen zeigen Spielmechanik und tatsächliches Spielareal,0
Gemeinsame technologische Basis für beide Betriebssysteme – Erste Testversion kommendes Jahr,0
56 Jungunternehmer wollen in acht Sendungen Investoren für ihre Idee begeistern – Immer dienstags um 20,6
"Rohöl sei seit Jahresanfang um 19 Prozent billiger geworden, Sprit nur um drei Prozent, kritisiert der ÖAMTC",3
"Die Verteidigungsministerin soll in ihrer Dissertation gegen Zitierregeln verstoßen haben, sie weist den Vorwurf zurück",2
Vater und zwei Kleinkinder tot – Weibliche Leiche in der Nähe entdeckt,1
500-Euro-Schein als Reserve – Deutscher Professor Mann: Vorbereitung auf Negativzinsen,3
Ruf nach Reform des deutschen Auslandsgeheimdienstes,2
"Vertrag ungültig, ÖFB-Teamspieler wäre nach Streit mit Bundesligist ablösefrei  – Ausstiegsklausel im Zentrum des Rechtsstreits",4
"Viele kennen nur Krieg, sind kaum gebildet, haben ein schwieriges Verhältnis zu Frauen",3
"'Naomi Novik gewinnt den Preis für den besten Roman, ""Mad Max: Fury Road"" als bester Film ausgezeichnet",7
Soldaten nahmen fünf Menschen fest,2
'US-Verteidigungsminister nach Iran-Deal in Nahost,2
Zusätzlich 1,5
Geht ein Franz Ferdinand durch San Franciso und sucht einen Zahnarzt,8
"Satiremagazin ""Moony"" gegen Wahlkampagne der Mutterpartei",5
"Wird Anfang kommenden Jahres zum ""empfohlenen Update"" – Aktualisierung für ""Piraten"" wird einfacher",0
44-jähriger Boxer will Reformen fortführen,2
"Vorgehen sei ""inakzeptabel"" und könnte ""Konsequenzen für das Ansehen"" Frankreichs haben",3
Verhaftungen erfolgten in Katalonien,2
"Nur 14,1 Prozent von Armut und sozialer Ausgrenzung bedroht",1
Paramount will Rechte an der Star-Trek-Sprache durchsetzen,0
Es war ein aufregender Abend beim Duell zwischen den Bohemians und Sparta,4
US-Polizei: Täter war offenbar militanter Regierungsgegner,1
Bilder des Android-Smartphones offenbaren auch kleinere Designänderungen,0
"""Schülerinnen"" zu Oralsex gezwungen – Verteidigung: Mandant habe den Frauen helfen wollen",1
Kerninfrastruktur soll in den kommenden Monaten vollständig auf Google-Rechner migriert werden,0
Werk des 61-jährigen Autors steht seit den frühen 1980ern singulär in der deutschsprachigen  Literaturlandschaft,8
Nach 96:92-Heimsieg wandert die Serie nach Florida,4
"""Nosso Jogo"" prangert Menschenrechtsverletzungen an, Spitzensportler springen bei",4
"Neue Bewerbe bei Winterspielen 2018 in Pyeongchang: Big-Air-Bewerb für Snowboarder, Eisschnelllauf-Massenstart, Curling-Mixed und alpiner Ski-Team-Bewerb neu - Kein Snowboard-Parallelslalom in Südkorea",4
"Oberster Gerichtshof erhöht Entschädigung, ""um einer unerwünschten Bagatellisierung von Diskriminierungen entgegenzuwirken""",1
"Eine Kerngruppe von Staaten droht jenen mit Streichung von EU-Mitteln, die sich der Verantwortung entziehen",1
"""Pograpschen""-Paragraf kommt doch, aber in konkretisierter Form",5
Der Grund: Ältere Java-Varianten wurden bisher schlicht ignoriert,0
Rapid wurde nach dem 0:1 gegen Schachtar im Playoff-Hinspiel der Champions League von den siegreichen Ukrainern gelobt,4
Die Provokationen von Nordkoreas Diktator nehmen zu,2
Monika Rathgeber drohen wegen schweren Betrugs bis zu zehn Jahre Haft,5
"Tausende Menschen versammeln sich zu einer Demonstration gegen die industrielle Produktion von Lebensmitteln, auch Befürworter melden sich zu Wort",3
